appraisal_id,organization_name,property_type,loan_type,created_at,qc_versions,revision_exists,lender_revision_exists,minutes_cycle_time,minutes_in_review_v1,minutes_in_queue,rules_run
APR-002793,Delta Appraisal,Townhouse,Purchase,2025-10-09 11:04:14,1,1,False,60,45.0,15,129
APR-002794,River Appraisal,Condo,Refinance,2025-09-08 11:04:14,1,0,False,12,5.0,7,56
APR-002795,"Ocean Appraisal, Inc.",Single Family,HELOC,2025-09-08 11:04:14,1,1,False,41,31.0,10,101
APR-002796,Ocean Appraisal,Manufactured,purchase,2025-09-02 11:04:14,1,1,True,40,29.0,11,130
APR-002797,Delta Appraisal,Manufactured,Purchase,2025-08-07 11:04:14,1,1,False,57,45.0,12,169
APR-002798,Horizon Appraisal,Condo,Purchase,2025-09-05 11:04:14,1,1,False,234,29.0,205,159
APR-002799,Delta Appraisal,Manufactured,Refinance,2025-07-23 11:04:14,1,0,True,32,18.0,14,82
APR-002800,Horizon Appraisals,Multi-Family,Purchase,2025-10-06 11:04:14,1,0,False,130,10.0,120,142
APR-002801,Forest Appraisal,Manufactured,Purchase,2025-08-26 11:04:14,2,1,True,252,20.0,201,150
APR-002802,Forest Appraisal,Condo,Purchase,2025-07-29 11:04:14,1,0,True,173,24.0,149,139
APR-002803,Delta Appraisal,Multi-Family,PURCHASE,2025-09-28 11:04:14,2,1,False,1452,39.0,11,158
APR-002804,River Appraisal,Townhouse,Refinance,2025-08-06 11:04:14,1,0,True,14,7.0,7,65
APR-002805,Forest Appraisals,Multi-Family,Purchase,2025-07-20 11:04:14,1,0,False,184,15.0,169,119
APR-002806,Ocean Appraisal,Condo,Refinance,2025-09-30 11:04:14,2,1,False,582,18.0,9,80
APR-002807,Ocean Appraisal,Single Family,Refinance,2025-09-24 11:04:14,1,0,False,19,10.0,9,55
APR-002808,Delta Appraisal,Multi-Family,Purchase,2025-08-02 11:04:14,1,0,False,37,28.0,9,127
APR-002809,River Appraisal,Condo,Purchase,2025-10-08 11:04:14,1,1,False,20,15.0,5,144
APR-002810,River Appraisal,Multi-Family,Purchase,2025-08-17 11:04:14,1,1,False,30,26.0,4,157
APR-002811,River Appraisal,Single Family,Purchase,2025-08-21 11:04:14,1,1,False,17,13.0,4,134
APR-002812,Forest Appraisal Co.,Manufactured,Refinance,2025-10-06 11:04:14,1,0,False,171,10.0,161,60
APR-002813,Ocean Appraisal,Single Family,Purchase,2025-10-01 11:04:14,1,1,False,33,26.0,7,111
APR-002814,Ocean Appraisal,Condo,Purchase,2025-08-19 11:04:14,1,1,False,47,37.0,10,123
APR-002815,Ocean Appraisal,Condo,Purchase,2025-09-01 11:04:14,5,1,False,2496,37.0,8,127
APR-002816,Horizon Appraisal Inc,Multi-Family,Purchase,2025-07-19 11:04:14,3,1,False,1776,24.0,142,106
APR-002817,Ocean Appraisal,Single Family,Refinance,2025-10-05 11:04:14,1,0,False,25,17.0,8,82
APR-002818,Forest Appraisal,Townhouse,Refinance,2025-09-03 11:04:14,1,0,False,184,18.0,166,69
APR-002819,Horizon Appraisal,Townhouse,Refinance,2025-08-09 11:04:14,3,1,False,804,9.0,209,75
APR-002820,Ocean Appraisal,Manufactured,HELOC,2025-10-09 11:04:14,1,0,False,26,17.0,9,99
APR-002821,Delta Appraisal,Townhouse,refinance,2025-08-01 11:04:14,1,0,False,29,17.0,12,81
APR-002822,River Appraisals LLC,Manufactured,Purchase,2025-10-03 11:04:14,1,0,False,13,7.0,6,114
APR-002823,Delta Appraisal,Townhouse,Purchase,2025-09-21 11:04:14,1,1,False,50,41.0,9,145
APR-002824,Ocean Appraisal,Manufactured,Purchase,2025-07-20 11:04:14,1,0,False,30,20.0,10,143
APR-002825,Ocean Appraisal,Condo,REFINANCE,2025-08-05 11:04:14,1,0,False,16,10.0,6,63
APR-002826,River Appraisal,Single Family,Purchase,2025-08-13 11:04:14,1,1,False,24,20.0,4,134
APR-002827,River Appraisal,Condo,Purchase,2025-07-27 11:04:14,1,1,False,39,33.0,6,144
APR-002828,River Appraisal,Single Family,Purchase,2025-08-11 11:04:14,1,1,False,18,13.0,5,134
APR-002829,River Appraisal,Townhouse,Purchase,2025-10-08 11:04:14,1,1,False,25,20.0,5,152
APR-002830,Horizon Appraisal,Multi-Family,Refinance,2025-09-18 11:04:14,1,0,False,183,5.0,178,55
APR-002831,Delta Appraisal,Townhouse,HELOC,2025-08-10 11:04:14,2,1,False,426,31.0,15,106
APR-002832,Forest Appraisal,Multi-Family,Purchase,2025-08-21 11:04:14,1,0,False,226,17.0,209,132
APR-002833,Ocean Appraisal LLC,Townhouse,Refinance,2025-09-30 11:04:14,2,1,False,1092,5.0,6,70
APR-002834,Forest Appraisal,Multi-Family,Refinance,2025-09-17 11:04:14,2,1,False,462,12.0,189,75
APR-002835,Horizon Appraisal Inc,Townhouse,Purchase,2025-08-20 11:04:14,1,1,False,140,,113,132
APR-002836,Delta Appraisal,Multi-Family,Purchase,2025-09-04 11:04:14,2,1,False,876,40.0,8,133
APR-002837,Forest Appraisals,Single Family,Purchase,2025-09-02 11:04:14,2,1,True,1062,14.0,213,133
APR-002838,Horizon Appraisal,Manufactured,Purchase,2025-07-21 11:04:14,1,1,False,170,31.0,139,155
APR-002839,River Appraisal,Manufactured,Purchase,2025-08-23 11:04:14,2,1,False,606,16.0,4,148
APR-002840,Delta Appraisal,Single Family,Purchase,2025-07-20 11:04:14,2,1,False,1644,27.0,10,133
APR-002841,Forest Appraisal,Condo,Refinance,2025-09-09 11:04:14,1,1,False,161,23.0,138,74
APR-002842,River Appraisal,Townhouse,Purchase,2025-08-13 11:04:14,1,1,False,27,22.0,5,149
APR-002843,River Appraisal,Single Family,Purchase,2025-08-26 11:04:14,1,0,False,17,11.0,6,159
APR-002844,Ocean Appraisal,Townhouse,Refinance,2025-07-18 11:04:14,1,0,False,16,10.0,6,85
APR-002845,Forest Appraisal Inc,Condo,Purchase,2025-08-27 11:04:14,1,1,True,156,26.0,130,117
APR-002846,Delta Appraisal,Manufactured,Purchase,2025-08-22 11:04:14,2,1,False,606,38.0,14,160
APR-002847,Forest Appraisal Co.,Manufactured,Purchase,2025-07-30 11:04:14,1,1,True,155,25.0,130,107
APR-002848,River Appraisal,Single Family,Purchase,2025-10-10 11:04:14,1,1,False,17,13.0,4,115
APR-002849,Delta Appraisal,Multi-Family,Refinance,2025-09-08 11:04:14,2,1,True,600,10.0,10,62
APR-002850,River Appraisal,Condo,Refinance,2025-08-11 11:04:14,4,1,False,552,13.0,7,80
APR-002851,Ocean Appraisal LLC,Single Family,Refinance,2025-09-18 11:04:14,1,0,False,18,10.0,8,66
APR-002852,River Appraisal,Multi-Family,Purchase,2025-08-01 11:04:14,1,0,False,12,5.0,7,143
APR-002853,Forest Appraisal,Multi-Family,Refinance,2025-09-30 11:04:14,2,1,True,648,9.0,131,59
APR-002854,Forest Appraisal,Single Family,Purchase,2025-08-22 11:04:14,1,0,True,158,18.0,140,117
APR-002855,Delta Appraisal,Townhouse,HELOC,2025-09-14 11:04:14,2,1,False,1086,25.0,13,116
APR-002856,Forest Appraisal Inc,Single Family,Refinance,2025-09-06 11:04:14,1,1,False,239,27.0,212,74
APR-002857,Delta Appraisal,Townhouse,HELOC,2025-07-22 11:04:14,1,1,False,39,26.0,13,109
APR-002858,Ocean Appraisal,Multi-Family,Purchase,2025-07-29 11:04:14,1,1,False,41,35.0,6,175
APR-002859,River Appraisal,Multi-Family,Purchase,2025-08-30 11:04:14,1,1,True,20,16.0,4,117
APR-002860,Ocean Appraisal,Multi-Family,Refinance,2025-08-26 11:04:14,1,0,False,24,15.0,9,81
APR-002861,Delta Appraisal,Multi-Family,Purchase,2025-08-24 11:04:14,1,1,True,45,36.0,9,150
APR-002862,Horizon Appraisal,Townhouse,Refinance,2025-08-01 11:04:14,1,0,False,210,9.0,201,71
APR-002863,Delta Appraisal,Single Family,Purchase,2025-08-14 11:04:14,5,1,False,2232,45.0,11,159
APR-002864,Ocean Appraisal,Multi-Family,Purchase,2025-08-27 11:04:14,1,0,True,22,15.0,7,119
APR-002865,Forest Appraisal,Townhouse,Purchase,2025-08-10 11:04:14,1,0,False,195,16.0,179,142
APR-002866,Delta Appraisal,Single Family,HELOC,2025-10-13 11:04:14,1,1,False,52,39.0,13,145
APR-002867,River Appraisal,Single Family,Refinance,2025-07-22 11:04:14,2,1,False,372,17.0,7,85
APR-002868,Ocean Appraisal,Townhouse,HELOC,2025-07-26 11:04:14,1,1,True,38,27.0,11,102
APR-002869,River Appraisal,Townhouse,Purchase,2025-09-03 11:04:14,1,0,False,16,12.0,4,149
APR-002870,Forest Appraisal,Multi-Family,HELOC,2025-09-29 11:04:14,3,1,True,990,30.0,236,124
APR-002871,Ocean Appraisal,Manufactured,Purchase,2025-08-04 11:04:14,1,1,True,44,33.0,11,115
APR-002872,Horizon Appraisal,Single Family,Refinance,2025-10-10 11:04:14,1,0,False,148,6.0,142,72
APR-002873,Delta Appraisal,Multi-Family,Purchase,2025-09-28 11:04:14,1,1,False,49,35.0,14,138
APR-002874,Horizon Appraisal,Multi-Family,HELOC,2025-08-27 11:04:14,1,0,False,136,11.0,125,103
APR-002875,Forest Appraisal Inc,Single Family,Purchase,2025-08-23 11:04:14,2,1,True,1500,22.0,137,113
APR-002876,River Appraisal,Condo,Purchase,2025-08-17 11:04:14,1,1,False,33,27.0,6,135
APR-002877,Ocean Appraisal,Single Family,Purchase,2025-09-18 11:04:14,1,1,True,55,44.0,11,119
APR-002878,Forest Appraisal,Multi-Family,Purchase,2025-08-13 11:04:14,1,1,False,263,27.0,236,112
APR-002879,Horizon Appraisal,Townhouse,Purchase,2025-07-30 11:04:14,1,1,False,161,28.0,133,155
APR-002880,Forest Appraisal,Manufactured,Refinance,2025-09-22 11:04:14,1,1,False,244,,231,62
APR-002881,River Appraisal,Multi-Family,Purchase,2025-08-25 11:04:14,1,1,False,25,19.0,6,125
APR-002882,Forest Appraisal,Condo,Refinance,2025-07-30 11:04:14,1,0,False,218,14.0,204,68
APR-002883,Forest Appraisal Inc,Multi-Family,HELOC,2025-09-04 11:04:14,1,0,True,163,14.0,149,92
APR-002884,Delta Appraisal LLC,Condo,Purchase ,2025-09-06 11:04:14,1,1,False,65,53.0,12,177
APR-002885,Ocean Appraisal,Townhouse,Purchase,2025-08-07 11:04:14,1,1,False,48,37.0,11,172
APR-002886,Delta Appraisal LLC,Multi-Family,Refinance,2025-08-04 11:04:14,1,0,False,30,17.0,13,74
APR-002887,Ocean Appraisal,Single Family,Refinance,2025-08-16 11:04:14,2,1,True,618,12.0,9,77
APR-002888,Horizon Appraisal,Multi-Family,Purchase,2025-07-20 11:04:14,1,1,False,240,33.0,207,147
APR-002889,Delta Appraisal,Single Family,Purchase,2025-08-19 11:04:14,1,1,False,51,42.0,9,164
APR-002890,Delta Appraisal,Condo,Purchase,2025-09-10 11:04:14,1,1,False,57,49.0,8,175
APR-002891,Forest Appraisal,Manufactured,Purchase ,2025-09-10 11:04:14,1,1,False,257,34.0,223,145
APR-002892,River Appraisal,Townhouse,Purchase,2025-08-20 11:04:14,1,1,False,28,21.0,7,103
APR-002893,Ocean Appraisal,Multi-Family,Purchase,2025-09-03 11:04:14,2,1,False,1020,25.0,9,141
APR-002894,Forest Appraisal,Condo,Purchase,2025-09-06 11:04:14,1,1,True,168,31.0,137,142
APR-002895,Delta Appraisal,Multi-Family,Purchase,2025-10-02 11:04:14,1,1,False,48,39.0,9,146
APR-002896,Delta Appraisal,Single Family,Purchase,2025-10-12 11:04:14,1,1,False,45,32.0,13,130
APR-002897,Forest Appraisal,Single Family,HELOC,2025-08-14 11:04:14,1,1,False,216,30.0,186,132
APR-002898,Ocean Appraisal,Townhouse,Refinance,2025-09-28 11:04:14,1,0,True,26,17.0,9,74
APR-002899,Forest Appraisal,Townhouse,Purchase,2025-07-29 11:04:14,1,1,True,255,24.0,231,116
APR-002900,Forest Appraisal,Multi-Family,Refinance,2025-10-14 11:04:14,1,0,False,239,15.0,224,70
APR-002901,Horizon Appraisal,Townhouse,Purchase,2025-08-14 11:04:14,1,0,False,197,16.0,181,118
APR-002902,Horizon Appraisal,Townhouse,Purchase,2025-08-12 11:04:14,2,1,False,960,18.0,125,138
APR-002903,River Appraisal,Single Family,Purchase ,2025-08-22 11:04:14,1,1,False,32,25.0,7,147
APR-002904,Ocean Appraisal,Manufactured,Purchase,2025-10-14 11:04:14,1,1,False,50,40.0,10,121
APR-002905,Horizon Appraisal,Condo,Refinance,2025-10-13 11:04:14,1,0,False,167,5.0,162,72
APR-002906,Forest Appraisal,Condo,Purchase,2025-07-25 11:04:14,1,1,False,239,29.0,210,127
APR-002907,Forest Appraisal,Condo,Purchase ,2025-09-13 11:04:14,1,0,True,248,21.0,227,143
APR-002908,Ocean Appraisal,Townhouse,Refinance,2025-09-09 11:04:14,2,1,True,888,25.0,6,65
APR-002909,Ocean Appraisal,Single Family,Purchase,2025-08-19 11:04:14,2,1,False,558,23.0,7,118
APR-002910,Forest Appraisal,Manufactured,Refinance,2025-07-18 11:04:14,2,1,False,834,7.0,135,85
APR-002911,River Appraisal,Single Family,HELOC,2025-09-29 11:04:14,1,0,False,15,9.0,6,120
APR-002912,Horizon Appraisal,Single Family,Refinance,2025-09-15 11:04:14,2,1,False,420,5.0,147,65
APR-002913,"Ocean Appraisal, Inc.",Townhouse,Refinance,2025-09-27 11:04:14,1,1,False,38,32.0,6,79
APR-002914,Forest Appraisal,Condo,PURCHASE,2025-08-07 11:04:14,1,0,True,254,22.0,232,132
APR-002915,Ocean Appraisal,Multi-Family,Purchase,2025-08-28 11:04:14,5,1,False,732,34.0,11,134
APR-002916,Horizon Appraisal,Townhouse,Refinance,2025-09-24 11:04:14,1,0,False,147,6.0,141,74
APR-002917,Horizon Appraisal,Single Family,Purchase,2025-09-13 11:04:14,1,1,False,174,22.0,152,129
APR-002918,River Appraisal,Manufactured,Purchase,2025-08-28 11:04:14,1,0,False,15,11.0,4,143
APR-002919,Delta Appraisal,Manufactured,Purchase,2025-08-20 11:04:14,4,1,False,1650,36.0,11,149
APR-002920,Ocean Appraisal,Condo,Purchase,2025-09-07 11:04:14,1,1,True,41,32.0,9,134
APR-002921,Forest Appraisal,Condo,Purchase,2025-07-20 11:04:14,1,0,True,139,18.0,121,142
APR-002922,Delta Review,Townhouse,Refinance,2025-09-10 11:04:14,1,1,False,45,33.0,12,93
APR-002923,Forest Appraisal,Multi-Family,Refinance,2025-08-10 11:04:14,1,0,True,158,15.0,143,75
APR-002924,Ocean Appraisal,Manufactured,HELOC,2025-10-05 11:04:14,1,0,True,21,12.0,9,109
APR-002925,Horizon Appraisal,Condo,HELOC,2025-09-22 11:04:14,2,1,True,330,10.0,148,111
APR-002926,River Appraisal,Townhouse,HELOC,2025-08-30 11:04:14,1,0,False,9,5.0,4,91
APR-002927,Horizon Appraisal,Townhouse,Refinance,2025-08-21 11:04:14,5,1,True,684,10.0,140,66
APR-002928,Forest Appraisal,Townhouse,Purchase,2025-09-21 11:04:14,1,0,True,243,20.0,223,146
APR-002929,Delta Appraisal,Manufactured,Purchase,2025-09-13 11:04:14,1,1,False,60,46.0,14,137
APR-002930,River-Appraisal,Multi-Family,Purchase,2025-07-18 11:04:14,4,1,True,690,19.0,6,116
APR-002931,Forest Appraisals,Manufactured,Purchase,2025-08-05 11:04:14,1,1,False,201,34.0,167,125
APR-002932,River Appraisal,Condo,Purchase,2025-10-10 11:04:14,2,1,True,504,10.0,5,118
APR-002933,River Appraisal,Townhouse,Purchase,2025-07-25 11:04:14,1,1,True,22,15.0,7,128
APR-002934,Ocean Appraisal,Townhouse,Refinance,2025-08-13 11:04:14,1,0,False,13,7.0,6,88
APR-002935,Delta Appraisal,Townhouse,Purchase,2025-09-17 11:04:14,1,1,False,63,53.0,10,178
APR-002936,Ocean Appraisal,Single Family,Refinance,2025-10-09 11:04:14,3,1,True,468,7.0,6,77
APR-002937,Ocean Appraisal Inc.,Townhouse,Purchase,2025-08-30 11:04:14,1,1,False,54,45.0,9,174
APR-002938,Delta Appraisal,Condo,Refinance,2025-09-26 11:04:14,1,1,False,41,30.0,11,76
APR-002939,Ocean Appraisal,Condo,Refinance,2025-08-04 11:04:14,2,1,False,420,12.0,10,72
APR-002940,Horizon Appraisal,Townhouse,Refinance,2025-07-27 11:04:14,1,0,False,181,15.0,166,82
APR-002941,Forest Appraisal,Condo,Purchase,2025-08-31 11:04:14,3,1,False,2220,26.0,137,112
APR-002942,Horizon Appraisal,Townhouse,Purchase,2025-07-29 11:04:14,3,1,False,318,26.0,138,148
APR-002943,River Appraisal,Manufactured,Purchase,2025-08-08 11:04:14,2,1,True,1056,11.0,5,105
APR-002944,Horizon Appraisal Co.,Manufactured,Refinance,2025-08-27 11:04:14,1,1,False,198,14.0,184,71
APR-002945,Forest Appraisal,Townhouse,Refinance,2025-08-11 11:04:14,1,1,False,227,22.0,205,88
APR-002946,Forest Appraisal,Townhouse,Purchase,2025-08-11 11:04:14,1,1,True,211,40.0,171,151
APR-002947,River Appraisal,Multi-Family,Purchase,2025-09-27 11:04:14,3,1,True,534,18.0,4,152
APR-002948,Delta Appraisal,Single Family,Purchase,2025-09-10 11:04:14,2,1,False,1770,29.0,14,151
APR-002949,Forest Appraisal,Townhouse,Purchase,2025-10-13 11:04:14,1,0,True,212,22.0,190,152
APR-002950,Delta Appraisal,Multi-Family,HELOC,2025-08-31 11:04:14,2,1,True,798,11.0,13,92
APR-002951,River Appraisal,Multi-Family,Purchase,2025-09-08 11:04:14,1,0,False,13,7.0,6,152
APR-002952,Horizon Appraisal,Single Family,Purchase,2025-09-26 11:04:14,1,0,False,203,13.0,190,142
APR-002953,Horizon Appraisal,Manufactured,Purchase,2025-08-03 11:04:14,1,1,False,175,25.0,150,108
APR-002954,River Appraisal,Manufactured,Purchase,2025-09-29 11:04:14,1,1,False,22,17.0,5,134
APR-002955,River Appraisal,Manufactured,Purchase,2025-09-24 11:04:14,1,1,False,17,13.0,4,146
APR-002956,River Appraisal,Condo,Purchase,2025-09-05 11:04:14,1,1,False,23,17.0,6,150
APR-002957,Horizon Appraisal,Manufactured,Refinance,2025-09-14 11:04:14,1,0,True,187,5.0,182,50
APR-002958,Horizon Appraisal,Single Family,Refinance,2025-07-27 11:04:14,1,0,True,220,14.0,206,74
APR-002959,River Appraisal,Single Family,Refinance,2025-10-08 11:04:14,1,0,False,14,8.0,6,71
APR-002960,River Appraisal,Manufactured,Purchase,2025-08-23 11:04:14,1,0,False,12,8.0,4,155
APR-002961,Horizon Appraisal,Single Family,Refinance,2025-07-24 11:04:14,1,0,False,144,6.0,138,69
APR-002962,Delta Appraisal,Condo,Refinance,2025-07-23 11:04:14,1,0,False,22,14.0,8,79
APR-002963,Delta Appraisal,Condo,Purchase,2025-09-18 11:04:14,1,1,False,56,44.0,12,152
APR-002964,Forest Appraisal,Condo,Refinance,2025-10-06 11:04:14,1,1,False,206,17.0,189,82
APR-002965,River Appraisal,Multi-Family,Purchase,2025-07-17 11:04:14,2,1,False,888,16.0,6,109
APR-002966,Delta Appraisal,Single Family,Refinance,2025-07-31 11:04:14,1,0,True,25,15.0,10,70
APR-002967,Ocean Appraisal,Manufactured,Purchase,2025-08-01 11:04:14,2,1,True,270,29.0,10,143
APR-002968,Ocean Appraisal,Multi-Family,Purchase,2025-07-30 11:04:14,1,1,False,45,35.0,10,141
APR-002969,Ocean Appraisal,Multi-Family,Refinance,2025-09-11 11:04:14,1,0,False,20,10.0,10,80
APR-002970,Ocean Appraisal,Multi-Family,HELOC,2025-08-24 11:04:14,3,1,False,504,23.0,11,107
APR-002971,Horizon Appraisal,Manufactured,HELOC,2025-08-16 11:04:14,2,1,False,450,18.0,146,97
APR-002972,River Appraisal,Multi-Family,Refinance,2025-10-12 11:04:14,1,0,False,10,5.0,5,64
APR-002973,Delta Appraisal,Single Family,Purchase,2025-08-04 11:04:14,1,1,False,46,38.0,8,135
APR-002974,Forest Appraisal,Condo,Purchase,2025-10-09 11:04:14,1,1,True,262,28.0,234,135
APR-002975,Forest Appraisal,Manufactured,Purchase,2025-10-14 11:04:14,1,0,True,234,20.0,214,135
APR-002976,Forest Appraisal,Townhouse,Purchase,2025-08-23 11:04:14,1,1,False,242,36.0,206,123
APR-002977,Ocean Appraisal,Townhouse,HELOC,2025-09-18 11:04:14,1,1,False,50,40.0,10,115
APR-002978,River Appraisal,Single Family,Purchase,2025-10-14 11:04:14,1,0,False,15,10.0,5,123
APR-002979,Horizon Appraisal,Condo,Purchase,2025-09-09 11:04:14,1,1,True,228,18.0,210,115
APR-002980,Ocean Appraisal,Manufactured,Purchase,2025-08-01 11:04:14,1,1,True,37,31.0,6,134
APR-002981,Horizon Appraisal,Single Family,Purchase,2025-08-24 11:04:14,1,1,False,210,29.0,181,137
APR-002982,Delta Appraisal,Condo,Purchase,2025-08-31 11:04:14,2,1,False,1278,33.0,10,148
APR-002983,Horizon Appraisal,Townhouse,Refinance,2025-09-13 11:04:14,1,0,False,213,9.0,204,58
APR-002984,Ocean Appraisal,Manufactured,HELOC,2025-08-31 11:04:14,1,1,False,51,40.0,11,110
APR-002985,Delta Appraisal,Multi-Family,Purchase,2025-09-22 11:04:14,1,1,True,56,47.0,9,150
APR-002986,Delta Appraisal,Condo,Purchase,2025-10-08 11:04:14,1,1,False,55,44.0,11,146
APR-002987,River Appraisals LLC,Townhouse,Purchase,2025-09-27 11:04:14,1,0,False,10,5.0,5,108
APR-002988,Horizon Appraisal Co.,Townhouse,Refinance,2025-08-03 11:04:14,1,0,True,207,8.0,199,61
APR-002989,River Appraisal Inc.,Multi-Family,HELOC,2025-07-25 11:04:14,1,1,True,19,15.0,4,99
APR-002990,Horizon Appraisal,Condo,HELOC,2025-10-02 11:04:14,1,0,False,134,7.0,127,101
APR-002991,Delta Appraisal,Manufactured,Refinance,2025-09-19 11:04:14,1,0,False,29,17.0,12,70
APR-002992,River Appraisal Inc.,Manufactured,Purchase,2025-08-27 11:04:14,2,1,False,1038,18.0,4,136
APR-002993,Delta Appraisal,Multi-Family,Purchase,2025-10-04 11:04:14,1,1,False,62,49.0,13,161
APR-002994,Ocean Appraisal,Condo,Purchase,2025-08-06 11:04:14,2,1,True,1013,18.0,10,139
APR-002995,Ocean Appraisal,Multi-Family,Refinance,2025-09-18 11:04:14,2,1,False,426,10.0,10,59
APR-002996,River Appraisal,Single Family,Purchase,2025-08-16 11:04:14,1,1,False,19,15.0,4,127
APR-002997,Forest Appraisal,Multi-Family,Refinance,2025-09-04 11:04:14,1,1,True,148,12.0,136,54
APR-002998,Ocean Appraisal,Single Family,Purchase,2025-08-18 11:04:14,1,1,False,30,22.0,8,145
APR-002999,Ocean Appraisal,Multi-Family,Refinance,2025-07-26 11:04:14,2,1,False,288,7.0,9,54
APR-003000,River Appraisal,Condo,Purchase,2025-07-20 11:04:14,1,0,False,21,15.0,6,133
APR-003001,River Appraisal,Multi-Family,Purchase,2025-09-12 11:04:14,1,1,False,24,18.0,6,129
APR-003002,Forest Appraisal,Manufactured,HELOC,2025-09-28 11:04:14,1,0,False,160,18.0,142,117
APR-003003,Forest Appraisal,Multi-Family,Purchase,2025-09-17 11:04:14,1,0,False,198,20.0,178,126
APR-003004,River Appraisal,Multi-Family,Purchase,2025-08-06 11:04:14,1,0,False,24,18.0,6,151
APR-003005,Delta Appraisal,Single Family,Refinance,2025-08-10 11:04:14,1,0,True,31,20.0,11,72
APR-003006,Delta Appraisal,Single Family,Purchase,2025-10-10 11:04:14,1,0,False,41,28.0,13,112
APR-003007,Forest Appraisal,Single Family,Purchase,2025-08-03 11:04:14,2,1,True,756,11.0,175,137
APR-003008,River Appraisals LLC,Manufactured,Purchase,2025-09-27 11:04:14,1,1,False,20,15.0,5,111
APR-003009,Ocean Appraisal,Manufactured,Refinance,2025-10-12 11:04:14,1,0,True,26,19.0,7,66
APR-003010,Horizon Appraisal,Manufactured,Purchase,2025-08-12 11:04:14,1,1,False,232,25.0,207,138
APR-003011,Horizon Appraisal,Manufactured,Refinance,2025-08-31 11:04:14,1,0,False,211,5.0,206,56
APR-003012,Delta Appraisal,Multi-Family,Refinance,2025-07-25 11:04:14,1,0,False,24,13.0,11,85
APR-003013,Horizon Appraisal,Manufactured,Refinance,2025-07-26 11:04:14,1,0,False,160,10.0,150,61
APR-003014,Ocean Appraisal,Townhouse,Purchase,2025-09-21 11:04:14,1,1,False,50,43.0,7,148
APR-003015,Ocean Appraisal Inc.,Single Family,Purchase,2025-08-15 11:04:14,1,0,True,29,23.0,6,147
APR-003016,Delta Appraisal,Condo,Purchase,2025-07-19 11:04:14,1,1,False,58,43.0,15,148
APR-003017,River Appraisal,Multi-Family,HELOC,2025-08-18 11:04:14,1,1,False,19,13.0,6,92
APR-003018,River Appraisal,Townhouse,Purchase,2025-08-06 11:04:14,2,1,True,852,15.0,7,152
APR-003019,Ocean Appraisal,Manufactured,Refinance,2025-08-16 11:04:14,1,0,True,17,10.0,7,77
APR-003020,Delta Appraisal,Manufactured,Purchase,2025-09-06 11:04:14,1,1,False,51,39.0,12,150
APR-003021,Ocean Appraisal,Manufactured,REFINANCE,2025-07-31 11:04:14,1,0,False,14,5.0,9,69
APR-003022,Horizon Appraisal,Single Family,HELOC,2025-08-19 11:04:14,1,0,True,213,15.0,198,95
APR-003023,Ocean Appraisal,Condo,Refinance,2025-08-19 11:04:14,1,0,True,13,7.0,6,58
APR-003024,River Appraisal,Condo,REFINANCE,2025-07-24 11:04:14,1,0,False,16,10.0,6,68
